,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
659,0.694,0.583,11.0,-11.549,1.0,0.0371,0.168,0.819,0.329,0.897,134.999,215556.0,4.0,18,False,['Dayglow'],"[['austindie', 'indie pop', 'modern rock']]",[21],[71]
660,0.424,0.615,9.0,-6.217,0.0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591.0,4.0,65,False,['Dayglow'],"[['austindie', 'indie pop', 'modern rock']]",[78],[71]
661,0.843,0.485,4.0,-8.993,0.0,0.218,0.201,0.0,0.187,0.395,95.017,141653.0,4.0,67,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[83],[83]
662,0.711,0.463,1.0,-9.733,0.0,0.0361,0.614,0.125,0.364,0.65,90.034,213028.0,4.0,61,True,['Smino'],"[['alternative r&b', 'hip hop', 'rap', 'underground hip hop']]",[55],[73]
663,0.93,0.51,9.0,-11.111,1.0,0.25,0.103,0.000874,0.136,0.599,105.015,208000.0,4.0,52,False,"['Cool Company', 'Blood Cultures']","[['indie soul', 'vapor soul'], ['chillwave', 'new jersey indie', 'vapor soul']]","[46, 46]","[50, 46]"
664,0.866,0.277,0.0,-10.254,1.0,0.0461,0.317,0.0118,0.117,0.731,164.091,205091.0,4.0,41,False,"['Cool Company', 'Jean Tonique']","[['indie soul', 'vapor soul'], ['filter house', 'indie soul', 'new french touch', 'nu disco']]","[35, 35]","[50, 49]"
665,0.903,0.839,11.0,-9.447,0.0,0.208,0.0939,0.0,0.102,0.727,133.986,190537.0,4.0,32,False,['Chase Ceglie'],[[]],[26],[35]
666,0.839,0.416,5.0,-7.658,1.0,0.0876,0.0319,0.0,0.166,0.567,125.969,215013.0,4.0,75,False,['AJ Tracey'],"[['grime', 'uk hip hop', 'ukg revival']]",[72],[78]
667,0.516,0.529,7.0,-8.358,1.0,0.178,0.746,0.00138,0.428,0.141,150.071,263067.0,4.0,58,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[81],[81]
668,0.532,0.495,10.0,-6.662,1.0,0.0343,0.659,0.0,0.0754,0.308,124.936,214240.0,4.0,52,True,['BROCKHAMPTON'],"[['boy band', 'pop', 'rap']]",[81],[81]
669,0.65,0.323,0.0,-8.698,1.0,0.0283,0.213,0.0,0.187,0.276,110.962,166973.0,3.0,71,False,['Billy Joel'],"[['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']]",[74],[80]
670,0.512,0.243,7.0,-14.034,1.0,0.087,0.5,7.93e-05,0.111,0.562,173.666,387773.0,3.0,68,False,['Aretha Franklin'],"[['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']]",[65],[75]
671,0.756,0.397,7.0,-10.701,0.0,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396.0,4.0,0,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[2],[69]
672,0.502,0.333,7.0,-10.914,1.0,0.0264,0.699,0.0,0.222,0.729,96.982,174360.0,4.0,74,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[70],[69]
673,0.212,0.383,10.0,-10.071,1.0,0.0347,0.723,0.0,0.299,0.452,173.79,191160.0,3.0,63,False,['Smokey Robinson & The Miracles'],"[['adult standards', 'brill building pop', 'classic soul', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']]",[60],[61]
674,0.587,0.133,9.0,-15.151,0.0,0.0565,0.186,2.26e-05,0.258,0.068,102.938,201733.0,4.0,66,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[63],[71]
675,0.696,0.14,9.0,-11.509,1.0,0.0334,0.818,0.000354,0.148,0.203,80.831,195535.0,3.0,64,False,['Otis Redding'],"[['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']]",[58],[73]
676,0.516,0.15,1.0,-20.41,1.0,0.0272,0.13,0.0755,0.122,0.206,97.398,173867.0,3.0,58,False,['Joy Crookes'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']]",[52],[60]
677,0.403,0.284,10.0,-14.014,1.0,0.0338,0.798,0.0,0.142,0.686,176.537,154533.0,3.0,66,False,['Percy Sledge'],"[['soul', 'southern soul']]",[60],[59]
678,0.245,0.231,7.0,-13.155,1.0,0.0283,0.846,0.0,0.177,0.266,90.06,215040.0,3.0,60,False,['Otis Redding'],"[['classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']]",[65],[73]
679,0.367,0.431,5.0,-11.191,1.0,0.0576,0.758,8.89e-06,0.113,0.57,76.454,223867.0,4.0,37,False,['Ray Charles'],"[['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']]",[34],[69]
680,0.373,0.301,9.0,-11.843,1.0,0.0314,0.769,0.0,0.0816,0.436,65.488,158680.0,3.0,47,False,['Curtis Mayfield'],"[['chicago soul', 'classic soul', 'disco', 'funk', 'neo soul', 'soul']]",[60],[65]
681,0.684,0.209,4.0,-15.314,0.0,0.0326,0.896,0.0145,0.114,0.413,82.274,185480.0,4.0,58,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[55],[71]
682,0.4,0.278,4.0,-12.119,0.0,0.193,0.771,0.0,0.897,0.387,77.297,295627.0,4.0,43,False,['Supreme Jubilees'],[['classic soul']],[41],[38]
683,0.392,0.0734,7.0,-15.39,0.0,0.0422,0.832,0.0,0.809,0.194,98.336,185080.0,3.0,40,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[43],[71]
684,0.534,0.377,5.0,-15.203,0.0,0.103,0.509,0.0,0.0947,0.638,90.123,241680.0,4.0,23,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[43],[71]
685,0.355,0.0304,1.0,-20.479,1.0,0.0361,0.989,0.0555,0.116,0.188,90.495,211533.0,3.0,40,False,['Supreme Jubilees'],[['classic soul']],[41],[38]
686,0.483,0.145,1.0,-14.423,1.0,0.039,0.849,3.5e-06,0.214,0.284,72.863,185280.0,4.0,63,False,['Billie Holiday'],"[['adult standards', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz']]",[61],[68]
687,0.623,0.359,7.0,-9.459,1.0,0.0304,0.83,0.0,0.113,0.425,109.021,225907.0,3.0,56,False,['Billie Holiday'],"[['adult standards', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz']]",[53],[68]
688,0.669,0.432,6.0,-9.432,0.0,0.199,0.415,0.0,0.123,0.0888,97.132,222387.0,4.0,43,False,['Sam Cooke'],"[['adult standards', 'brill building pop', 'classic soul', 'rock-and-roll', 'soul']]",[49],[71]
689,0.827,0.469,10.0,-9.141,0.0,0.341,0.0807,8.12e-06,0.207,0.196,97.028,238321.0,4.0,59,True,"['Summer Walker', 'Drake']","[['pop'], ['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]","[82, 82]","[83, 99]"
690,0.58,0.532,1.0,-5.668,0.0,0.0424,0.294,0.0,0.0948,0.39,112.049,206400.0,4.0,78,True,"['H.E.R.', 'YG']","[['pop', 'r&b'], ['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[72, 72]","[82, 83]"
691,0.35,0.315,3.0,-9.753,1.0,0.064,0.916,2.82e-06,0.0959,0.427,88.449,205490.0,4.0,69,True,['Rihanna'],"[['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']]",[83],[91]
692,0.692,0.713,10.0,-4.489,0.0,0.351,0.343,0.0,0.102,0.615,137.36,266080.0,4.0,65,True,"['6LACK', 'Jhené Aiko']","[['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap'], ['alternative r&b', 'pop', 'r&b', 'urban contemporary']]","[59, 59]","[82, 84]"
693,0.48,0.643,8.0,-7.62,0.0,0.217,0.373,1.16e-05,0.179,0.237,117.443,178920.0,5.0,63,True,"['SZA', 'Kendrick Lamar']","[['pop', 'pop rap', 'rap'], ['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]","[80, 80]","[82, 89]"
694,0.726,0.408,11.0,-6.606,0.0,0.0614,0.603,0.0,0.225,0.459,115.918,143227.0,4.0,58,False,"['Jhené Aiko', 'Big Sean']","[['alternative r&b', 'pop', 'r&b', 'urban contemporary'], ['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[75, 75]","[84, 83]"
695,0.679,0.443,10.0,-8.528,0.0,0.153,0.427,0.0,0.106,0.363,104.049,179973.0,4.0,78,True,"['Summer Walker', 'Bryson Tiller']","[['pop'], ['pop', 'pop rap', 'rap', 'trap']]","[82, 82]","[83, 80]"
696,0.794,0.448,6.0,-7.401,0.0,0.148,0.313,0.0184,0.128,0.429,149.975,188987.0,4.0,72,True,"['Summer Walker', 'Jhené Aiko']","[['pop'], ['alternative r&b', 'pop', 'r&b', 'urban contemporary']]","[82, 82]","[83, 84]"
697,0.655,0.611,5.0,-7.189,1.0,0.0352,0.525,0.0,0.682,0.604,97.008,222680.0,4.0,55,False,['H.E.R.'],"[['pop', 'r&b']]",[77],[82]
698,0.574,0.123,1.0,-13.959,1.0,0.196,0.894,0.00111,0.118,0.117,115.431,98027.0,3.0,44,True,['Joy Crookes'],"[['alternative r&b', 'indie r&b', 'indie soul', 'uk contemporary r&b']]",[49],[60]
699,0.735,0.453,8.0,-8.264,0.0,0.0602,0.413,0.0,0.104,0.335,115.002,217387.0,4.0,70,False,['Summer Walker'],[['pop']],[64],[83]
700,0.812,0.398,9.0,-9.832,0.0,0.105,0.453,5.4e-06,0.12,0.189,119.955,220000.0,4.0,71,True,['Jacquees'],"[['atl hip hop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']]",[71],[75]
701,0.41,0.853,6.0,-6.839,0.0,0.342,0.716,1.15e-06,0.0691,0.499,85.013,220500.0,4.0,4,True,"['Stwo', 'Jeremih']","[['trap soul'], ['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']]","[2, 2]","[59, 82]"
702,0.81,0.419,0.0,-13.395,1.0,0.167,0.668,0.0,0.154,0.482,111.95,242395.0,4.0,45,True,"['Wale', 'Ari Lennox', 'Boogie']","[['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary'], ['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b'], ['hip hop', 'rap', 'underground hip hop']]","[73, 73, 73]","[77, 71, 64]"
703,0.64,0.519,1.0,-6.757,0.0,0.188,0.25,0.0,0.0883,0.252,103.359,143493.0,4.0,44,True,"['Cam the Artisan', 'Xiamara Jennings']","[[], []]","[40, 40]","[35, 34]"
704,0.69,0.377,7.0,-7.907,1.0,0.0793,0.672,1.06e-06,0.106,0.18,104.924,205733.0,4.0,68,True,"['Summer Walker', 'A Boogie Wit da Hoodie']","[['pop'], ['melodic rap', 'pop rap', 'rap', 'trap']]","[82, 82]","[83, 89]"
705,0.72,0.647,1.0,-5.411,0.0,0.0642,0.0116,0.000206,0.571,0.809,157.877,146914.0,4.0,64,True,"['Summer Walker', 'PARTYNEXTDOOR']","[['pop'], ['pop', 'pop rap', 'rap', 'toronto rap', 'trap', 'urban contemporary']]","[82, 82]","[83, 83]"
706,0.592,0.571,1.0,-7.132,1.0,0.174,0.172,0.0,0.106,0.424,104.95,176076.0,4.0,66,False,['Ari Lennox'],"[['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b']]",[71],[71]
707,0.529,0.36,4.0,-10.84,1.0,0.113,0.474,0.0,0.0446,0.553,129.387,238355.0,4.0,65,False,['Queen Naija'],"[['deep pop r&b', 'pop', 'r&b', 'urban contemporary']]",[59],[68]
708,0.519,0.563,4.0,-7.408,0.0,0.321,0.623,2.98e-06,0.156,0.426,120.007,311311.0,4.0,66,True,['Tink'],"[['chicago rap', 'deep pop r&b', 'drill', 'r&b', 'trap queen']]",[62],[64]
709,0.731,0.432,7.0,-10.542,0.0,0.0931,0.262,0.0,0.12,0.248,102.592,229808.0,4.0,37,True,"['Sevyn Streeter', 'Jeremih', 'DeJ Loaf']","[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'trap queen', 'urban contemporary'], ['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary'], ['deep pop r&b', 'detroit hip hop', 'pop rap', 'rap', 'trap', 'trap queen']]","[56, 56, 56]","[61, 82, 69]"
710,0.463,0.42,9.0,-8.751,0.0,0.0885,0.675,2.79e-06,0.1,0.368,98.821,201143.0,4.0,51,True,"['Sevyn Streeter', 'DeJ Loaf', 'August Alsina']","[['alternative r&b', 'dance pop', 'deep pop r&b', 'hip pop', 'indie r&b', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'trap queen', 'urban contemporary'], ['deep pop r&b', 'detroit hip hop', 'pop rap', 'rap', 'trap', 'trap queen'], ['dance pop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']]","[56, 56, 56]","[61, 69, 68]"
711,0.621,0.672,6.0,-7.163,0.0,0.237,0.0562,2.14e-06,0.112,0.354,148.305,199500.0,4.0,48,False,['Kehlani'],"[['pop', 'pop rap', 'post-teen pop', 'r&b', 'rap']]",[42],[86]
712,0.622,0.375,4.0,-8.115,0.0,0.208,0.469,1.28e-05,0.185,0.357,132.887,214707.0,4.0,37,True,"['Nbdy', 'YBN Cordae']","[['alternative r&b', 'deep pop r&b', 'indie r&b', 'trap soul'], ['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap']]","[49, 49]","[46, 73]"
713,0.695,0.443,0.0,-13.547,0.0,0.103,0.252,0.000646,0.0995,0.499,94.009,201061.0,4.0,63,True,['Aminé'],"[['hip hop', 'pop rap', 'portland hip hop', 'rap']]",[76],[76]
714,0.772,0.616,7.0,-4.673,1.0,0.102,0.00337,2.36e-06,0.104,0.279,129.967,178013.0,4.0,55,True,"['Snoh Aalegra', 'Pharrell Williams']","[['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul'], ['pop', 'pop rap']]","[48, 48]","[71, 81]"
715,0.709,0.49,4.0,-7.457,0.0,0.0757,0.11,0.00345,0.12,0.0397,155.069,211610.0,4.0,68,False,['Justin Bieber'],"[['canadian pop', 'pop', 'post-teen pop']]",[90],[95]
716,0.767,0.884,2.0,-3.674,1.0,0.161,0.028,0.0,0.103,0.717,123.01,208238.0,4.0,68,True,"['Ari Lennox', 'J. Cole']","[['alternative r&b', 'dmv rap', 'neo soul', 'pop', 'r&b'], ['conscious hip hop', 'hip hop', 'nc hip hop', 'rap', 'southern hip hop']]","[71, 71]","[71, 88]"
717,0.791,0.772,10.0,-3.715,1.0,0.0394,0.0585,0.000242,0.0776,0.476,125.992,216933.0,4.0,60,False,"['Chance the Rapper', 'John Legend']","[['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap'], ['neo mellow', 'neo soul', 'pop', 'r&b', 'urban contemporary']]","[75, 75]","[84, 82]"
718,0.752,0.764,1.0,-4.399,1.0,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,163216.0,4.0,54,False,['MIKA'],"[['dance pop', 'europop', 'pop']]",[54],[70]
719,0.872,0.814,0.0,-4.568,1.0,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427.0,4.0,77,False,"['Loud Luxury', 'Brando']","[['dance pop', 'edm', 'electro house', 'pop', 'tropical house'], []]","[71, 71]","[77, 74]"
720,0.742,0.546,1.0,-7.694,1.0,0.0315,0.172,0.38,0.115,0.868,104.996,260520.0,4.0,76,True,"['Megan Thee Stallion', 'Ty Dolla $ign', 'Nicki Minaj']","[['houston rap', 'pop', 'pop rap', 'trap queen'], ['hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul'], ['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']]","[70, 70, 70]","[87, 88, 92]"
721,0.558,0.535,5.0,-10.37,1.0,0.162,0.643,0.0,0.101,0.463,169.912,178903.0,4.0,60,False,['Clairo'],"[['bedroom pop', 'boston indie', 'indie pop']]",[54],[80]
722,0.685,0.32,0.0,-9.077,1.0,0.0336,0.413,0.000332,0.112,0.175,120.039,124029.0,4.0,61,True,['Mac Miller'],"[['hip hop', 'pittsburgh rap', 'rap']]",[66],[86]
723,0.692,0.546,5.0,-7.33,1.0,0.0262,0.696,0.415,0.302,0.483,95.042,194418.0,4.0,39,False,"['Walking Paradox', 'Jordan Garcia', 'Domenic Haynes']","[[], [], []]","[33, 33, 33]","[27, 27, 36]"
724,0.566,0.448,4.0,-8.739,0.0,0.0799,0.54,7.22e-05,0.0956,0.199,110.802,134067.0,4.0,63,False,['Summer Salt'],"[['indie garage rock', 'indie pop']]",[60],[63]
725,0.833,0.326,5.0,-10.976,1.0,0.064,0.533,0.000875,0.114,0.859,104.026,231816.0,4.0,62,False,['Dominic Fike'],"[['alternative pop rock', 'pop']]",[56],[76]
726,0.677,0.808,9.0,-7.729,1.0,0.0479,0.0288,0.00956,0.112,0.551,145.025,196153.0,4.0,38,False,['The Pesky Snakes'],[['ontario indie']],[32],[29]
727,0.543,0.682,3.0,-5.81,1.0,0.112,0.219,1.53e-06,0.085,0.424,179.972,195502.0,4.0,40,False,['The Licks'],[[]],[34],[45]
728,0.481,0.62,7.0,-9.423,1.0,0.499,0.697,1.26e-06,0.558,0.577,74.032,126293.0,4.0,5,True,"['No Rome', 'The 1975']","[['indie pop', 'indietronica', 'pinoy indie'], ['indie pop', 'modern alternative rock', 'modern rock', 'nu gaze', 'pop', 'rock']]","[2, 2]","[59, 85]"
729,0.64,0.6,6.0,-7.27,1.0,0.0345,0.603,0.468,0.109,0.161,90.519,190467.0,4.0,48,True,['Rob Curly'],[[]],[43],[49]
730,0.46,0.771,9.0,-7.088,0.0,0.328,0.518,0.000197,0.0774,0.296,88.83,210280.0,4.0,24,False,['Whitney'],"[['chamber pop', 'chicago indie', 'indie folk', 'indie pop', 'indie rock', 'stomp and holler']]",[18],[64]
731,0.634,0.599,2.0,-5.447,1.0,0.0365,0.0288,0.0,0.197,0.312,112.215,175440.0,4.0,64,True,"['Free Nationals', 'Mac Miller', 'Kali Uchis']","[['alternative r&b', 'hip hop', 'indie soul'], ['hip hop', 'pittsburgh rap', 'rap'], ['colombian pop', 'pop']]","[58, 58, 58]","[63, 86, 78]"
732,0.823,0.434,11.0,-8.916,0.0,0.509,0.398,6.86e-05,0.0778,0.692,74.015,160709.0,4.0,71,False,['Arctic Monkeys'],"[['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']]",[76],[84]
733,0.953,0.272,7.0,-8.698,1.0,0.0891,0.55,1.93e-06,0.112,0.912,125.022,194400.0,4.0,21,False,['Nasty Mars & The Martians'],[['australian r&b']],[16],[15]
734,0.603,0.561,1.0,-10.336,1.0,0.289,0.462,0.0,0.107,0.323,93.191,377852.0,4.0,0,False,['Danny and Alex'],[['st petersburg fl indie']],[0],[40]
735,0.589,0.652,10.0,-7.498,1.0,0.373,0.704,0.00055,0.125,0.486,158.49,194960.0,4.0,44,False,"['Common', 'Daniel Caesar']","[['alternative hip hop', 'chicago rap', 'conscious hip hop', 'gangster rap', 'hip hop', 'neo soul', 'rap', 'southern hip hop'], ['canadian contemporary r&b', 'pop']]","[38, 38]","[67, 80]"
736,0.553,0.441,5.0,-6.411,1.0,0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278.0,4.0,71,True,['Daniel Caesar'],"[['canadian contemporary r&b', 'pop']]",[73],[80]
737,0.567,0.436,9.0,-10.326,1.0,0.0571,0.778,0.0,0.188,0.252,149.987,318533.0,4.0,67,False,"['Daniel Caesar', 'Brandy']","[['canadian contemporary r&b', 'pop'], ['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']]","[73, 73]","[80, 70]"
738,0.815,0.364,8.0,-11.834,0.0,0.089,0.14,0.0255,0.121,0.723,84.898,346267.0,4.0,60,True,['Daniel Caesar'],"[['canadian contemporary r&b', 'pop']]",[73],[80]
739,0.814,0.435,7.0,-8.422,1.0,0.0684,0.814,1.62e-06,0.105,0.416,98.049,187253.0,4.0,2,False,"[""D'Angelo""]","[['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']]",[1],[67]
740,0.399,0.618,6.0,-6.224,0.0,0.11,0.825,2.17e-06,0.174,0.406,168.685,207440.0,4.0,55,False,['Aeris Roves'],"[['alternative r&b', 'indie r&b', 'uk contemporary r&b']]",[53],[49]
741,0.723,0.757,2.0,-6.455,0.0,0.0589,0.348,1.32e-05,0.0949,0.704,89.969,231468.0,4.0,2,True,['Snoh Aalegra'],"[['alternative r&b', 'indie r&b', 'indie soul', 'neo soul', 'scandinavian r&b', 'swedish soul']]",[1],[71]
742,0.763,0.537,0.0,-6.541,1.0,0.124,0.504,0.117,0.112,0.554,131.941,169920.0,4.0,45,False,"['Connan Mockasin', 'Devonté Hynes']","[['chillwave', 'electronica', 'experimental pop', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic'], []]","[40, 40]","[59, 48]"
743,0.616,0.656,5.0,-7.298,1.0,0.0344,0.096,0.000879,0.205,0.286,150.071,227080.0,4.0,0,True,"['Rejjie Snow', 'Dana Williams']","[['hip hop', 'irish hip hop', 'rap'], ['la pop']]","[1, 1]","[68, 57]"
744,0.783,0.361,4.0,-8.524,0.0,0.0831,0.0705,0.0976,0.429,0.297,148.475,197403.0,4.0,72,False,['alt-J'],"[['indie rock', 'modern rock']]",[71],[76]
745,0.725,0.418,9.0,-8.799,1.0,0.0309,0.346,1.01e-06,0.0658,0.378,77.923,293347.0,4.0,42,False,"['Everything Is Recorded', 'Syd', 'Sampha']","[['alternative r&b', 'indie r&b', 'indie soul'], ['alternative r&b', 'escape room', 'indie r&b', 'lgbtq+ hip hop'], ['indie r&b', 'indie soul']]","[47, 47, 47]","[47, 68, 65]"
746,0.653,0.818,11.0,-6.375,1.0,0.0638,0.376,1.64e-06,0.0754,0.798,91.896,226960.0,4.0,60,True,"['Rex Orange County', 'Marco McKinnis']","[['bedroom pop', 'indie r&b', 'pop'], ['alternative r&b', 'indie r&b', 'trap soul']]","[73, 73]","[81, 51]"
747,0.75,0.502,10.0,-7.184,1.0,0.31,0.238,0.0,0.106,0.301,82.54,234730.0,4.0,57,False,['Los Lonely Boys'],[[]],[53],[51]
748,0.869,0.67,11.0,-5.505,0.0,0.215,0.0912,0.0,0.0955,0.49,162.999,270992.0,4.0,1,True,"['YBN Cordae', 'Chance the Rapper']","[['dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap'], ['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']]","[0, 0]","[73, 84]"
749,0.665,0.563,8.0,-6.042,1.0,0.0441,0.159,0.000218,0.305,0.353,78.004,188478.0,4.0,60,True,"['Chance the Rapper', 'Lil Durk', 'Nicki Minaj']","[['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap'], ['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap'], ['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']]","[75, 75, 75]","[84, 82, 92]"
750,0.769,0.479,1.0,-5.339,1.0,0.0385,0.66,0.0,0.0914,0.803,96.051,164640.0,4.0,0,False,['Sabrina Claudio'],"[['alternative r&b', 'indie r&b', 'pop']]",[0],[72]
751,0.759,0.436,0.0,-11.233,0.0,0.0419,0.33,0.0113,0.102,0.782,94.03,185307.0,4.0,81,False,"['Social House', 'Lil Yachty']","[['pop'], ['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[75, 75]","[75, 85]"
752,0.384,0.765,6.0,-4.463,1.0,0.0579,0.646,0.00352,0.522,0.567,129.903,252231.0,4.0,71,False,['Clairo'],"[['bedroom pop', 'boston indie', 'indie pop']]",[75],[80]
753,0.559,0.437,3.0,-10.27,1.0,0.0311,0.585,0.0,0.101,0.43,157.991,155013.0,4.0,79,True,['Rex Orange County'],"[['bedroom pop', 'indie r&b', 'pop']]",[73],[81]
754,0.665,0.383,5.0,-8.01,1.0,0.0401,0.787,3.51e-05,0.118,0.227,119.949,196000.0,4.0,47,False,['Social House'],[['pop']],[54],[75]
755,0.85,0.612,10.0,-4.556,0.0,0.237,0.154,0.000188,0.108,0.582,113.385,198173.0,4.0,51,False,['Dijon'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'vapor soul']]",[44],[64]
756,0.571,0.432,5.0,-8.271,1.0,0.255,0.884,4.52e-06,0.171,0.333,73.38,178261.0,4.0,36,True,['Mac Ayres'],"[['alternative r&b', 'indie r&b']]",[55],[66]
757,0.753,0.498,2.0,-5.61,1.0,0.0504,0.551,0.0,0.0706,0.927,89.95,158053.0,4.0,42,False,"['Mac Ayres', 'Tiffany Gouché']","[['alternative r&b', 'indie r&b'], []]","[55, 55]","[66, 51]"
758,0.689,0.671,9.0,-6.703,1.0,0.0664,0.37,2.92e-06,0.108,0.31,131.971,196813.0,4.0,10,False,"['Post Malone', 'Swae Lee']","[['dfw rap', 'melodic rap', 'rap'], ['trap']]","[5, 5]","[95, 85]"
759,0.876,0.375,4.0,-9.341,1.0,0.259,0.478,0.0,0.106,0.325,113.909,212453.0,4.0,16,False,"['Duckwrth', 'Kiana Ledé', 'Terrace Martin', 'Medasin']","[['escape room', 'underground hip hop'], ['alternative r&b', 'deep pop r&b', 'indie r&b', 'pop', 'post-teen pop', 'r&b', 'urban contemporary'], ['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul'], ['edm', 'electronic trap', 'electropop', 'indietronica', 'vapor soul', 'vapor twitch']]","[17, 17, 17, 17]","[67, 75, 55, 65]"
760,0.716,0.729,5.0,-6.313,1.0,0.117,0.0991,0.0,0.0842,0.276,131.975,226693.0,4.0,61,False,['Quinn XCII'],"[['electropop', 'indie pop rap', 'pop', 'pop rap']]",[71],[78]
761,0.839,0.583,1.0,-5.941,1.0,0.268,0.239,0.0,0.262,0.564,87.99,636213.0,4.0,76,True,['Russ'],"[['hawaiian hip hop', 'rap']]",[74],[84]
762,0.795,0.703,8.0,-4.629,1.0,0.355,0.0326,4.86e-06,0.364,0.952,90.333,221960.0,4.0,61,True,['Odd Future'],"[['hip hop', 'rap']]",[62],[56]
763,0.683,0.657,6.0,-10.668,1.0,0.099,0.0279,4.49e-05,0.367,0.764,99.059,222947.0,4.0,30,True,"['Cam’ron', 'Juelz Santana', 'Freekey Zeekey', 'Toya']","[['battle rap', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'harlem hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['gangster rap', 'harlem hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'trap'], [], ['hip pop']]","[37, 37, 37, 37]","[65, 67, 54, 54]"
